Contig	Position	Length	Snps_females	Snps_males	Fst	Abs_depth_females	Abs_depth_males	Rel_depth_females	Rel_depth_males
NC_025984.4_RaGOO	20950000	48778480	40	0	0.0411	37	35	0.98	0.96
NC_025984.4_RaGOO	20975000	48778480	9	0	0.0295	39	37	1.04	1.02
NC_025984.4_RaGOO	21000000	48778480	0	0	0.0122	39	38	1.04	1.05
NC_025984.4_RaGOO	21025000	48778480	11	0	0.0667	36	35	0.94	0.95
NC_025984.4_RaGOO	21050000	48778480	0	1	0.0000	36	34	0.96	0.93
NC_025984.4_RaGOO	21075000	48778480	4	0	0.0081	40	37	1.05	1.02
NC_025984.4_RaGOO	21100000	48778480	1	0	0.0000	42	40	1.10	1.09
NC_025984.4_RaGOO	21125000	48778480	0	0	0.0000	36	33	0.94	0.90
NC_025984.4_RaGOO	21150000	48778480	0	1	0.0000	48	45	1.26	1.22
NC_025984.4_RaGOO	21175000	48778480	0	0	0.0000	39	37	1.02	1.01
NC_025984.4_RaGOO	21200000	48778480	0	0	0.0000	40	37	1.05	1.01
NC_025984.4_RaGOO	21225000	48778480	0	0	0.0000	38	36	1.01	0.98
NC_025984.4_RaGOO	21250000	48778480	0	2	0.0075	36	33	0.96	0.91
NC_025984.4_RaGOO	21275000	48778480	0	0	0.0000	34	31	0.90	0.85
NC_025984.4_RaGOO	21300000	48778480	1	0	0.0000	35	32	0.92	0.88
NC_025984.4_RaGOO	21325000	48778480	1	1	0.0000	33	30	0.88	0.81
NC_025984.4_RaGOO	21350000	48778480	0	1	0.0000	38	36	1.01	0.99
NC_025984.4_RaGOO	21375000	48778480	1	0	0.0000	35	33	0.93	0.92
NC_025984.4_RaGOO	21400000	48778480	0	0	0.0000	42	41	1.10	1.11
NC_025984.4_RaGOO	21425000	48778480	0	22	0.0084	39	37	1.04	1.01
NC_025984.4_RaGOO	21450000	48778480	1	0	0.0000	38	34	0.99	0.94
NC_025984.4_RaGOO	21475000	48778480	0	10	0.0024	39	37	1.02	1.01
NC_025984.4_RaGOO	21500000	48778480	1	3	0.0000	42	40	1.11	1.10
NC_025984.4_RaGOO	21525000	48778480	0	1	0.0122	40	38	1.04	1.03
NC_025984.4_RaGOO	21550000	48778480	0	0	0.0000	38	35	0.99	0.97
NC_025984.4_RaGOO	21575000	48778480	0	0	0.0000	38	34	1.01	0.92
NC_025984.4_RaGOO	21600000	48778480	0	0	0.0000	41	37	1.07	1.01
NC_025984.4_RaGOO	21625000	48778480	0	5	0.0129	38	35	0.99	0.97
NC_025984.4_RaGOO	21650000	48778480	0	0	0.0214	40	39	1.06	1.06
NC_025984.4_RaGOO	21675000	48778480	1	13	0.0037	38	36	1.01	0.98
NC_025984.4_RaGOO	21700000	48778480	0	6	0.0023	37	34	0.98	0.94
NC_025984.4_RaGOO	21725000	48778480	1	0	0.0000	39	35	1.03	0.97
NC_025984.4_RaGOO	21750000	48778480	1	1	0.0000	38	38	1.00	1.04
NC_025984.4_RaGOO	21775000	48778480	0	1	0.0000	39	37	1.04	1.02
NC_025984.4_RaGOO	21800000	48778480	0	0	0.0000	37	35	0.98	0.97
NC_025984.4_RaGOO	21825000	48778480	0	0	0.0000	40	37	1.06	1.02
NC_025984.4_RaGOO	21850000	48778480	0	0	0.0002	41	42	1.09	1.15
NC_025984.4_RaGOO	21875000	48778480	0	2	0.0000	41	40	1.09	1.10
NC_025984.4_RaGOO	21900000	48778480	0	0	0.0000	41	40	1.09	1.11
NC_025984.4_RaGOO	21925000	48778480	1	0	0.0000	39	36	1.03	1.00
NC_025984.4_RaGOO	21950000	48778480	0	0	0.0000	38	36	0.99	0.98
NC_025984.4_RaGOO	21975000	48778480	0	0	0.0000	38	37	0.99	1.01
NC_025984.4_RaGOO	22000000	48778480	6	2	0.0000	61	56	1.60	1.53
NC_025984.4_RaGOO	22025000	48778480	4	0	0.0026	41	38	1.08	1.05
NC_025984.4_RaGOO	22050000	48778480	0	0	0.0000	37	37	0.97	1.00
NC_025984.4_RaGOO	22075000	48778480	0	0	0.0000	40	40	1.06	1.09
NC_025984.4_RaGOO	22100000	48778480	1	0	0.0008	42	43	1.11	1.17
NC_025984.4_RaGOO	22125000	48778480	3	0	0.0005	41	38	1.08	1.03
NC_025984.4_RaGOO	22150000	48778480	1	0	0.0000	38	36	1.01	0.99
NC_025984.4_RaGOO	22175000	48778480	1	1	0.0045	38	37	1.01	1.01
NC_025984.4_RaGOO	22200000	48778480	1	0	0.0000	34	30	0.88	0.83
NC_025984.4_RaGOO	22225000	48778480	0	0	0.0000	34	34	0.90	0.93
NC_025984.4_RaGOO	22250000	48778480	0	0	0.0000	30	29	0.80	0.79
NC_025984.4_RaGOO	22275000	48778480	1	0	0.0000	34	32	0.90	0.88
NC_025984.4_RaGOO	22300000	48778480	0	1	0.0000	41	37	1.08	1.01
NC_025984.4_RaGOO	22325000	48778480	2	1	0.0000	36	34	0.94	0.94
NC_025984.4_RaGOO	22350000	48778480	0	0	0.0000	33	30	0.88	0.83
NC_025984.4_RaGOO	22375000	48778480	0	0	0.0000	38	36	1.00	0.99
NC_025984.4_RaGOO	22400000	48778480	0	0	0.0000	34	32	0.89	0.87
NC_025984.4_RaGOO	22425000	48778480	0	0	0.0000	36	35	0.95	0.97
NC_025984.4_RaGOO	22450000	48778480	0	2	0.0000	34	33	0.90	0.89
NC_025984.4_RaGOO	22475000	48778480	0	0	0.0000	37	34	0.97	0.94
NC_025984.4_RaGOO	22500000	48778480	0	0	0.0000	35	33	0.92	0.90
NC_025984.4_RaGOO	22525000	48778480	0	0	0.0000	32	29	0.83	0.79
NC_025984.4_RaGOO	22550000	48778480	6	0	0.0000	35	33	0.93	0.92
NC_025984.4_RaGOO	22575000	48778480	0	1	0.0000	38	35	1.00	0.96
NC_025984.4_RaGOO	22600000	48778480	1	0	0.0000	35	31	0.91	0.85
NC_025984.4_RaGOO	22625000	48778480	2	3	0.0000	34	33	0.90	0.92
NC_025984.4_RaGOO	22650000	48778480	0	0	0.0000	34	34	0.90	0.94
NC_025984.4_RaGOO	22675000	48778480	2	0	0.0000	38	36	1.00	0.98
NC_025984.4_RaGOO	22700000	48778480	0	2	0.0000	37	34	0.96	0.93
NC_025984.4_RaGOO	22725000	48778480	0	1	0.0000	37	39	0.98	1.07
NC_025984.4_RaGOO	22750000	48778480	0	0	0.0000	37	36	0.99	0.98
NC_025984.4_RaGOO	22775000	48778480	12	0	0.0000	37	35	0.96	0.97
NC_025984.4_RaGOO	22800000	48778480	0	0	0.0000	35	35	0.92	0.95
NC_025984.4_RaGOO	22825000	48778480	0	1	0.0000	34	33	0.90	0.92
NC_025984.4_RaGOO	22850000	48778480	0	1	0.0000	37	37	0.98	1.00
NC_025984.4_RaGOO	22875000	48778480	0	1	0.0000	36	35	0.95	0.96
NC_025984.4_RaGOO	22900000	48778480	0	2	0.0058	35	34	0.93	0.93
NC_025984.4_RaGOO	22925000	48778480	4	9	0.0000	25	24	0.65	0.64
NC_025984.4_RaGOO	22950000	48778480	0	0	0.0000	35	33	0.92	0.92
NC_025984.4_RaGOO	22975000	48778480	0	0	0.0000	33	32	0.87	0.87
NC_025984.4_RaGOO	23000000	48778480	2	0	0.0000	35	34	0.92	0.94
NC_025984.4_RaGOO	23025000	48778480	3	0	0.0000	37	36	0.96	0.99
NC_025984.4_RaGOO	23050000	48778480	1	2	0.0000	37	36	0.98	0.98
NC_025984.4_RaGOO	23075000	48778480	2	0	0.0000	33	31	0.88	0.85
NC_025984.4_RaGOO	23100000	48778480	0	0	0.0000	34	33	0.91	0.92
NC_025984.4_RaGOO	23125000	48778480	31	1	0.0147	40	40	1.06	1.11
NC_025984.4_RaGOO	23150000	48778480	1	0	0.0020	43	42	1.13	1.15
NC_025984.4_RaGOO	23175000	48778480	5	1	0.0000	19	21	0.50	0.58
NC_025984.4_RaGOO	23200000	48778480	0	1	0.0000	2	4	0.06	0.10
NC_025984.4_RaGOO	23225000	48778480	1	0	0.0000	7	6	0.18	0.17
NC_025984.4_RaGOO	23250000	48778480	5	8	0.0000	16	13	0.42	0.35
NC_025984.4_RaGOO	23275000	48778480	2	13	0.0000	10	9	0.27	0.25
NC_025984.4_RaGOO	23300000	48778480	6	2	0.0000	17	19	0.44	0.51
NC_025984.4_RaGOO	23325000	48778480	14	0	0.0000	22	22	0.58	0.61
NC_025984.4_RaGOO	23350000	48778480	0	1	0.0000	2	2	0.06	0.06
NC_025984.4_RaGOO	23375000	48778480	7	3	0.0063	18	17	0.47	0.46
NC_025984.4_RaGOO	23400000	48778480	19	22	0.0000	30	25	0.78	0.69
NC_025984.4_RaGOO	23425000	48778480	13	2	0.0040	12	17	0.32	0.47
NC_025984.4_RaGOO	23450000	48778480	13	3	0.0072	33	30	0.87	0.82
NC_025984.4_RaGOO	23475000	48778480	1	2	0.0264	36	36	0.96	0.98
NC_025984.4_RaGOO	23500000	48778480	1	3	0.0000	38	37	1.00	1.01
NC_025984.4_RaGOO	23525000	48778480	5	0	0.0000	31	31	0.83	0.86
NC_025984.4_RaGOO	23550000	48778480	12	7	0.0021	34	32	0.89	0.87
NC_025984.4_RaGOO	23575000	48778480	5	0	0.0039	38	37	1.00	1.01
NC_025984.4_RaGOO	23600000	48778480	1	0	0.0000	38	38	1.01	1.03
NC_025984.4_RaGOO	23625000	48778480	1	0	0.0000	37	37	0.97	1.01
NC_025984.4_RaGOO	23650000	48778480	8	1	0.0000	38	38	0.99	1.03
NC_025984.4_RaGOO	23675000	48778480	2	3	0.0000	34	33	0.89	0.90
NC_025984.4_RaGOO	23700000	48778480	0	2	0.0000	31	31	0.82	0.84
NC_025984.4_RaGOO	23725000	48778480	0	0	0.0000	37	35	0.97	0.95
NC_025984.4_RaGOO	23750000	48778480	0	5	0.0022	36	35	0.96	0.96
NC_025984.4_RaGOO	23775000	48778480	0	0	0.0027	39	38	1.02	1.04
NC_025984.4_RaGOO	23800000	48778480	1	0	0.0000	36	35	0.94	0.96
NC_025984.4_RaGOO	23825000	48778480	0	0	0.0000	39	37	1.02	1.02
NC_025984.4_RaGOO	23850000	48778480	0	2	0.0000	38	37	1.00	1.01
NC_025984.4_RaGOO	23875000	48778480	0	0	0.0000	36	32	0.94	0.89
NC_025984.4_RaGOO	23900000	48778480	0	0	0.0000	35	33	0.92	0.91
NC_025984.4_RaGOO	23925000	48778480	0	0	0.0000	34	33	0.90	0.90
NC_025984.4_RaGOO	23950000	48778480	0	1	0.0000	32	32	0.83	0.88
NC_025984.4_RaGOO	23975000	48778480	0	0	0.0000	35	33	0.93	0.90
NC_025984.4_RaGOO	24000000	48778480	1	0	0.0000	32	29	0.84	0.81
NC_025984.4_RaGOO	24025000	48778480	0	2	0.0000	32	30	0.85	0.84
NC_025984.4_RaGOO	24050000	48778480	0	0	0.0000	33	31	0.86	0.84
NC_025984.4_RaGOO	24075000	48778480	1	2	0.0000	34	31	0.89	0.84
NC_025984.4_RaGOO	24100000	48778480	0	2	0.0000	33	35	0.88	0.97
NC_025984.4_RaGOO	24125000	48778480	3	0	0.0000	35	33	0.91	0.91
NC_025984.4_RaGOO	24150000	48778480	0	0	0.0000	32	31	0.85	0.84
NC_025984.4_RaGOO	24175000	48778480	10	1	0.0075	35	33	0.91	0.89
NC_025984.4_RaGOO	24200000	48778480	8	0	0.0000	36	33	0.95	0.90
NC_025984.4_RaGOO	24225000	48778480	0	0	0.0000	30	28	0.78	0.77
NC_025984.4_RaGOO	24250000	48778480	0	0	0.0000	38	35	1.01	0.97
NC_025984.4_RaGOO	24275000	48778480	3	0	0.0000	41	38	1.07	1.05
NC_025984.4_RaGOO	24300000	48778480	0	0	0.0026	39	36	1.01	0.99
NC_025984.4_RaGOO	24325000	48778480	0	0	0.0000	41	39	1.07	1.07
NC_025984.4_RaGOO	24350000	48778480	1	0	0.0160	36	36	0.96	0.98
NC_025984.4_RaGOO	24375000	48778480	0	0	0.0144	37	35	0.97	0.95
NC_025984.4_RaGOO	24400000	48778480	0	0	0.0000	40	40	1.04	1.11
NC_025984.4_RaGOO	24425000	48778480	0	0	0.0000	41	41	1.08	1.12
NC_025984.4_RaGOO	24450000	48778480	0	0	0.0023	43	42	1.13	1.16
NC_025984.4_RaGOO	24475000	48778480	0	0	0.0000	38	36	1.00	0.97
NC_025984.4_RaGOO	24500000	48778480	0	2	0.0000	37	35	0.97	0.96
NC_025984.4_RaGOO	24525000	48778480	0	12	0.0224	36	35	0.94	0.95
NC_025984.4_RaGOO	24550000	48778480	0	0	0.0000	34	32	0.89	0.88
NC_025984.4_RaGOO	24575000	48778480	0	0	0.0202	35	33	0.92	0.89
NC_025984.4_RaGOO	24600000	48778480	0	0	0.0000	35	33	0.91	0.90
NC_025984.4_RaGOO	24625000	48778480	0	2	0.0000	37	33	0.97	0.90
NC_025984.4_RaGOO	24650000	48778480	0	0	0.0000	37	33	0.98	0.91
NC_025984.4_RaGOO	24675000	48778480	0	0	0.0000	38	35	1.01	0.97
NC_025984.4_RaGOO	24700000	48778480	1	0	0.0063	35	33	0.91	0.89
NC_025984.4_RaGOO	24725000	48778480	0	0	0.0000	38	37	0.99	1.01
NC_025984.4_RaGOO	24750000	48778480	0	2	0.0095	40	38	1.05	1.03
NC_025984.4_RaGOO	24775000	48778480	0	0	0.0000	34	33	0.90	0.91
NC_025984.4_RaGOO	24800000	48778480	0	0	0.0000	33	31	0.87	0.84
NC_025984.4_RaGOO	24825000	48778480	0	0	0.0000	34	30	0.89	0.83
NC_025984.4_RaGOO	24850000	48778480	0	0	0.0000	35	33	0.91	0.91
NC_025984.4_RaGOO	24875000	48778480	0	0	0.0000	36	34	0.95	0.94
NC_025984.4_RaGOO	24900000	48778480	0	0	0.0000	35	34	0.93	0.93
NC_025984.4_RaGOO	24925000	48778480	0	0	0.0000	38	37	1.01	1.02
NC_025984.4_RaGOO	24950000	48778480	0	4	0.0263	36	32	0.95	0.89
NC_025984.4_RaGOO	24975000	48778480	0	11	0.0004	36	33	0.94	0.91
NC_025984.4_RaGOO	25000000	48778480	0	1	0.0000	35	33	0.93	0.91
NC_025984.4_RaGOO	25025000	48778480	0	1	0.0000	37	36	0.98	0.98
NC_025984.4_RaGOO	25050000	48778480	1	0	0.0000	36	35	0.96	0.96
NC_025984.4_RaGOO	25075000	48778480	0	2	0.0000	32	32	0.83	0.87
NC_025984.4_RaGOO	25100000	48778480	0	0	0.0000	34	31	0.90	0.84
NC_025984.4_RaGOO	25125000	48778480	0	1	0.0000	33	30	0.86	0.83
NC_025984.4_RaGOO	25150000	48778480	1	1	0.0000	31	30	0.81	0.81
NC_025984.4_RaGOO	25175000	48778480	2	0	0.0000	33	30	0.86	0.82
NC_025984.4_RaGOO	25200000	48778480	2	0	0.0085	35	33	0.93	0.90
NC_025984.4_RaGOO	25225000	48778480	0	2	0.0000	45	43	1.19	1.17
NC_025984.4_RaGOO	25250000	48778480	4	0	0.0000	32	29	0.83	0.79
NC_025984.4_RaGOO	25275000	48778480	0	1	0.0042	36	35	0.96	0.96
NC_025984.4_RaGOO	25300000	48778480	0	0	0.0000	33	31	0.86	0.84
NC_025984.4_RaGOO	25325000	48778480	0	0	0.0000	31	28	0.83	0.76
NC_025984.4_RaGOO	25350000	48778480	0	0	0.0000	37	35	0.96	0.95
NC_025984.4_RaGOO	25375000	48778480	0	0	0.0000	37	36	0.98	0.99
NC_025984.4_RaGOO	25400000	48778480	0	0	0.0000	36	32	0.94	0.89
NC_025984.4_RaGOO	25425000	48778480	0	2	0.0000	32	29	0.85	0.80
NC_025984.4_RaGOO	25450000	48778480	10	0	0.0006	36	33	0.95	0.90
NC_025984.4_RaGOO	25475000	48778480	0	2	0.0208	38	35	0.99	0.95
NC_025984.4_RaGOO	25500000	48778480	1	0	0.0000	36	33	0.94	0.90
NC_025984.4_RaGOO	25525000	48778480	0	1	0.0000	39	38	1.02	1.03
NC_025984.4_RaGOO	25550000	48778480	0	0	0.0000	35	34	0.92	0.92
NC_025984.4_RaGOO	25575000	48778480	0	2	0.0000	34	32	0.91	0.87
NC_025984.4_RaGOO	25600000	48778480	0	0	0.0000	34	31	0.90	0.84
NC_025984.4_RaGOO	25625000	48778480	7	0	0.0380	36	34	0.94	0.94
NC_025984.4_RaGOO	25650000	48778480	0	15	0.0339	33	32	0.88	0.88
NC_025984.4_RaGOO	25675000	48778480	3	1	0.0000	32	31	0.85	0.86
NC_025984.4_RaGOO	25700000	48778480	0	0	0.0000	35	33	0.91	0.91
NC_025984.4_RaGOO	25725000	48778480	1	0	0.0000	35	32	0.93	0.88
NC_025984.4_RaGOO	25750000	48778480	0	1	0.0000	36	36	0.95	0.99
NC_025984.4_RaGOO	25775000	48778480	0	1	0.0002	36	36	0.95	0.99
NC_025984.4_RaGOO	25800000	48778480	0	0	0.0025	30	30	0.80	0.83
NC_025984.4_RaGOO	25825000	48778480	0	0	0.0000	37	34	0.98	0.92
NC_025984.4_RaGOO	25850000	48778480	0	0	0.0000	40	39	1.05	1.07
NC_025984.4_RaGOO	25875000	48778480	6	0	0.0000	39	39	1.04	1.07
NC_025984.4_RaGOO	25900000	48778480	2	1	0.0060	36	36	0.95	0.99
NC_025984.4_RaGOO	25925000	48778480	3	0	0.0000	37	35	0.97	0.95
NC_025984.4_RaGOO	25950000	48778480	0	3	0.0000	49	48	1.29	1.31
NC_025984.4_RaGOO	25975000	48778480	1	0	0.0000	36	34	0.96	0.94
NC_025984.4_RaGOO	26000000	48778480	0	0	0.0000	38	37	1.00	1.01
NC_025984.4_RaGOO	26025000	48778480	0	1	0.0093	39	35	1.02	0.97
NC_025984.4_RaGOO	26050000	48778480	0	0	0.0000	34	32	0.90	0.88
NC_025984.4_RaGOO	26075000	48778480	0	0	0.0000	38	38	1.01	1.04
NC_025984.4_RaGOO	26100000	48778480	1	0	0.0000	40	37	1.04	1.02
NC_025984.4_RaGOO	26125000	48778480	0	0	0.0000	37	35	0.98	0.95
NC_025984.4_RaGOO	26150000	48778480	2	0	0.0000	34	32	0.88	0.87
NC_025984.4_RaGOO	26175000	48778480	0	0	0.0000	40	39	1.06	1.08
NC_025984.4_RaGOO	26200000	48778480	1	0	0.0000	41	39	1.08	1.08
NC_025984.4_RaGOO	26225000	48778480	5	0	0.0355	37	35	0.97	0.95
NC_025984.4_RaGOO	26250000	48778480	0	0	0.0022	37	37	0.97	1.01
NC_025984.4_RaGOO	26275000	48778480	0	0	0.0000	34	32	0.90	0.86
NC_025984.4_RaGOO	26300000	48778480	0	0	0.0000	36	35	0.95	0.95
NC_025984.4_RaGOO	26325000	48778480	0	0	0.0000	35	35	0.92	0.96
NC_025984.4_RaGOO	26350000	48778480	0	0	0.0000	39	37	1.02	1.01
NC_025984.4_RaGOO	26375000	48778480	0	0	0.0000	35	32	0.93	0.89
NC_025984.4_RaGOO	26400000	48778480	0	2	0.0000	36	34	0.94	0.93
NC_025984.4_RaGOO	26425000	48778480	0	1	0.0000	35	33	0.92	0.89
NC_025984.4_RaGOO	26450000	48778480	0	1	0.0000	34	32	0.89	0.87
NC_025984.4_RaGOO	26475000	48778480	0	0	0.0000	35	32	0.93	0.88
NC_025984.4_RaGOO	26500000	48778480	0	0	0.0000	36	32	0.94	0.89
NC_025984.4_RaGOO	26525000	48778480	0	0	0.0000	36	31	0.94	0.86
NC_025984.4_RaGOO	26550000	48778480	7	0	0.0000	40	40	1.05	1.10
NC_025984.4_RaGOO	26575000	48778480	0	0	0.0000	35	35	0.93	0.95
NC_025984.4_RaGOO	26600000	48778480	2	0	0.0000	38	38	1.00	1.04
NC_025984.4_RaGOO	26625000	48778480	0	0	0.0000	36	34	0.95	0.93
NC_025984.4_RaGOO	26650000	48778480	0	0	0.0000	37	35	0.98	0.95
NC_025984.4_RaGOO	26675000	48778480	0	0	0.0000	32	30	0.83	0.81
NC_025984.4_RaGOO	26700000	48778480	0	0	0.0000	32	28	0.84	0.78
NC_025984.4_RaGOO	26725000	48778480	0	0	0.0000	32	29	0.86	0.80
NC_025984.4_RaGOO	26750000	48778480	0	0	0.0000	36	34	0.94	0.94
NC_025984.4_RaGOO	26775000	48778480	17	0	0.0000	34	33	0.91	0.89
NC_025984.4_RaGOO	26800000	48778480	0	0	0.0000	32	33	0.85	0.90
NC_025984.4_RaGOO	26825000	48778480	4	1	0.0000	33	30	0.87	0.81
NC_025984.4_RaGOO	26850000	48778480	0	0	0.0000	34	32	0.89	0.87
NC_025984.4_RaGOO	26875000	48778480	0	0	0.0000	36	35	0.96	0.96
NC_025984.4_RaGOO	26900000	48778480	0	0	0.0000	34	32	0.89	0.87
NC_025984.4_RaGOO	26925000	48778480	7	0	0.0000	34	31	0.90	0.85
NC_025984.4_RaGOO	26950000	48778480	7	0	0.0058	34	34	0.91	0.93
NC_025984.4_RaGOO	26975000	48778480	3	1	0.0057	31	30	0.82	0.83
NC_025984.4_RaGOO	27000000	48778480	0	0	0.0000	32	30	0.84	0.83
NC_025984.4_RaGOO	27025000	48778480	2	1	0.0065	33	30	0.87	0.81
NC_025984.4_RaGOO	27050000	48778480	1	0	0.0008	31	28	0.82	0.77
NC_025984.4_RaGOO	27075000	48778480	0	0	0.0000	34	32	0.90	0.88
NC_025984.4_RaGOO	27100000	48778480	1	0	0.0000	35	35	0.93	0.97
NC_025984.4_RaGOO	27125000	48778480	0	0	0.0000	32	29	0.85	0.79
NC_025984.4_RaGOO	27150000	48778480	0	0	0.0000	33	32	0.86	0.88
NC_025984.4_RaGOO	27175000	48778480	0	1	0.0000	29	26	0.76	0.72
NC_025984.4_RaGOO	27200000	48778480	0	0	0.0000	32	30	0.83	0.83
NC_025984.4_RaGOO	27225000	48778480	2	0	0.0000	31	28	0.83	0.78
NC_025984.4_RaGOO	27250000	48778480	0	2	0.0000	45	43	1.18	1.18
NC_025984.4_RaGOO	27275000	48778480	0	1	0.0000	38	35	0.99	0.96
NC_025984.4_RaGOO	27300000	48778480	0	2	0.0000	34	34	0.89	0.92
NC_025984.4_RaGOO	27325000	48778480	0	1	0.0000	35	32	0.92	0.88
NC_025984.4_RaGOO	27350000	48778480	0	2	0.0093	35	34	0.93	0.93
NC_025984.4_RaGOO	27375000	48778480	5	0	0.0039	39	37	1.04	1.01
NC_025984.4_RaGOO	27400000	48778480	1	0	0.0092	36	35	0.95	0.97
NC_025984.4_RaGOO	27425000	48778480	3	4	0.0000	36	35	0.94	0.95
NC_025984.4_RaGOO	27450000	48778480	0	1	0.0000	39	36	1.01	1.00
NC_025984.4_RaGOO	27475000	48778480	0	0	0.0000	41	39	1.07	1.06
NC_025984.4_RaGOO	27500000	48778480	2	0	0.0000	35	33	0.93	0.89
NC_025984.4_RaGOO	27525000	48778480	0	1	0.0000	39	37	1.03	1.02
NC_025984.4_RaGOO	27550000	48778480	1	4	0.0000	42	41	1.11	1.12
NC_025984.4_RaGOO	27575000	48778480	0	1	0.0000	36	35	0.95	0.97
NC_025984.4_RaGOO	27600000	48778480	0	1	0.0000	37	34	0.97	0.92
NC_025984.4_RaGOO	27625000	48778480	3	1	0.0000	39	37	1.03	1.00
NC_025984.4_RaGOO	27650000	48778480	1	0	0.0000	37	37	0.98	1.03
NC_025984.4_RaGOO	27675000	48778480	0	0	0.0000	38	38	1.00	1.04
NC_025984.4_RaGOO	27700000	48778480	0	5	0.0000	37	36	0.98	0.98
NC_025984.4_RaGOO	27725000	48778480	0	0	0.0000	36	33	0.95	0.92
NC_025984.4_RaGOO	27750000	48778480	0	0	0.0108	34	31	0.91	0.86
NC_025984.4_RaGOO	27775000	48778480	0	0	0.0000	34	32	0.89	0.88
NC_025984.4_RaGOO	27800000	48778480	0	0	0.0000	38	36	1.01	0.99
NC_025984.4_RaGOO	27825000	48778480	2	1	0.0000	31	30	0.82	0.82
NC_025984.4_RaGOO	27850000	48778480	0	0	0.0000	45	44	1.17	1.22
NC_025984.4_RaGOO	27875000	48778480	0	0	0.0000	38	36	1.00	0.98
NC_025984.4_RaGOO	27900000	48778480	2	0	0.0040	43	42	1.13	1.16
NC_025984.4_RaGOO	27925000	48778480	0	0	0.0000	40	38	1.04	1.05
NC_025984.4_RaGOO	27950000	48778480	9	0	0.0031	36	34	0.95	0.93
NC_025984.4_RaGOO	27975000	48778480	3	1	0.0000	36	35	0.95	0.96
NC_025984.4_RaGOO	28000000	48778480	0	0	0.0120	38	37	1.01	1.02
NC_025984.4_RaGOO	28025000	48778480	0	0	0.0000	42	41	1.10	1.12
NC_025984.4_RaGOO	28050000	48778480	0	0	0.0000	38	37	1.00	1.00
NC_025984.4_RaGOO	28075000	48778480	0	0	0.0004	36	36	0.95	0.97
NC_025984.4_RaGOO	28100000	48778480	0	0	0.0000	40	38	1.05	1.03
NC_025984.4_RaGOO	28125000	48778480	0	0	0.0022	43	43	1.13	1.17
NC_025984.4_RaGOO	28150000	48778480	0	0	0.0000	40	39	1.05	1.08
NC_025984.4_RaGOO	28175000	48778480	0	0	0.0000	39	37	1.02	1.01
NC_025984.4_RaGOO	28200000	48778480	0	0	0.0000	39	38	1.02	1.05
NC_025984.4_RaGOO	28225000	48778480	0	1	0.0000	36	36	0.96	0.98
NC_025984.4_RaGOO	28250000	48778480	0	2	0.0000	40	39	1.05	1.06
NC_025984.4_RaGOO	28275000	48778480	0	1	0.0087	40	38	1.05	1.04
NC_025984.4_RaGOO	28300000	48778480	2	0	0.0024	41	40	1.08	1.10
NC_025984.4_RaGOO	28325000	48778480	0	1	0.0089	39	40	1.01	1.09
NC_025984.4_RaGOO	28350000	48778480	0	0	0.0000	44	45	1.17	1.23
NC_025984.4_RaGOO	28375000	48778480	0	0	0.0000	36	35	0.95	0.97
NC_025984.4_RaGOO	28400000	48778480	0	0	0.0000	40	38	1.05	1.04
NC_025984.4_RaGOO	28425000	48778480	2	0	0.0000	38	38	0.99	1.03
NC_025984.4_RaGOO	28450000	48778480	0	0	0.0000	40	39	1.04	1.06
NC_025984.4_RaGOO	28475000	48778480	1	0	0.0000	41	39	1.08	1.07
NC_025984.4_RaGOO	28500000	48778480	5	0	0.0000	39	37	1.01	1.02
NC_025984.4_RaGOO	28525000	48778480	0	0	0.0000	37	34	0.99	0.94
NC_025984.4_RaGOO	28550000	48778480	2	0	0.0000	36	34	0.96	0.94
NC_025984.4_RaGOO	28575000	48778480	1	16	0.0000	36	36	0.96	0.98
NC_025984.4_RaGOO	28600000	48778480	0	1	0.0000	38	38	1.01	1.03
NC_025984.4_RaGOO	28625000	48778480	0	1	0.0000	36	33	0.94	0.90
NC_025984.4_RaGOO	28650000	48778480	0	19	0.0011	34	31	0.90	0.84
NC_025984.4_RaGOO	28675000	48778480	0	0	0.0000	40	38	1.04	1.05
NC_025984.4_RaGOO	28700000	48778480	0	0	0.0000	36	34	0.96	0.93
NC_025984.4_RaGOO	28725000	48778480	0	2	0.0000	37	35	0.97	0.96
NC_025984.4_RaGOO	28750000	48778480	0	0	0.0000	37	35	0.97	0.96
NC_025984.4_RaGOO	28775000	48778480	0	1	0.0000	38	37	1.01	1.02
NC_025984.4_RaGOO	28800000	48778480	0	0	0.0000	39	37	1.02	1.00
NC_025984.4_RaGOO	28825000	48778480	0	0	0.0000	42	40	1.09	1.08
NC_025984.4_RaGOO	28850000	48778480	0	0	0.0000	37	35	0.97	0.95
NC_025984.4_RaGOO	28875000	48778480	0	0	0.0000	36	34	0.96	0.92
NC_025984.4_RaGOO	28900000	48778480	0	0	0.0000	33	30	0.86	0.81
NC_025984.4_RaGOO	28925000	48778480	6	1	0.0000	35	32	0.93	0.87
NC_025984.4_RaGOO	28950000	48778480	2	0	0.0000	36	35	0.96	0.95
NC_025984.4_RaGOO	28975000	48778480	1	1	0.0000	40	38	1.04	1.05
NC_025984.4_RaGOO	29000000	48778480	0	0	0.0000	41	40	1.08	1.10
NC_025984.4_RaGOO	29025000	48778480	0	0	0.0000	42	40	1.10	1.10
